15200, Silent Hunter®: Wolves of the Pacific, 0, 8.000000, 0, 2008, 0, 1, 0, 0
15210, Silent Hunter® III, 0, 8.000000, 0, 2008, 0, 1, 0, 0
15240, Silent Hunter®: Wolves of the Pacific U-Boat Missions, 0, 8.000000, 0, 2008, 0, 1, 0, 0
15270, Cold Fear™, 17, 8.000000, 0, 2008, 0, 1, 0, 0
15300, Tom Clancy's Ghost Recon®, 17, 8.000000, 0, 2008, 0, 1, 0, 0
15320, IL-2 Sturmovik: 1946, 0, 6.880000, 0, 2008, 0, 1, 0, 0
15350, Brain Spa, 0, 8.000000, 0, 2008, 0, 1, 0, 0
15370, Heroes of Might & Magic V: Tribes of the East, 0, 8.000000, 0, 2008, 0, 1, 0, 0
15380, Heroes of Might & Magic V: Hammers of Fate, 0, 8.000000, 0, 2008, 0, 1, 0, 0
15390, Brothers in Arms: Hell's Highway™, 17, 8.000000, 0, 2008, 0, 1, 0, 0
15500, The Wonderful End of the World, 0, 6.880000, 0, 2008, 0, 1, 0, 0
15700, Oddworld: Abe's Oddysee®, 0, 2.250000, 0, 2008, 0, 1, 0, 0
15710, Oddworld: Abe's Exoddus®, 0, 2.250000, 0, 2008, 0, 1, 0, 0
15800, Planet Busters, 0, 0.000000, 0, 2008, 0, 1, 0, 0
15900, 7 Wonders II, 0, 6.880000, 0, 2008, 0, 1, 0, 0
15910, Luxor Amun Rising, 0, 6.880000, 0, 2008, 0, 1, 0, 0
15920, Luxor 2, 0, 6.880000, 0, 2008, 0, 1, 0, 0
15930, Luxor 3, 0, 6.880000, 0, 2008, 0, 1, 0, 0
15960, Little Farm, 0, 6.880000, 0, 2008, 0, 1, 0, 0
15970, Luxor, 0, 6.880000, 0, 2008, 0, 1, 1, 0
16000, Discovery! A Seek and Find Adventure, 0, 6.880000, 0, 2008, 0, 1, 0, 0
16020, Samantha Swift and the Hidden Roses of Athena, 0, 6.880000, 0, 2008, 0, 1, 0, 0
16030, 7 Wonders: Treasures of Seven, 0, 6.880000, 0, 2008, 0, 1, 0, 0
16040, Luxor: Quest for the Afterlife , 0, 6.880000, 0, 2008, 0, 1, 0, 0
16110, Virtual Villagers: The Lost Children, 0, 5.500000, 0, 2008, 0, 1, 0, 0
16120, Plant Tycoon, 0, 5.500000, 0, 2008, 0, 1, 0, 0
16130, Fish Tycoon, 0, 5.500000, 0, 2008, 0, 1, 0, 0
16180, Virtual Villagers - The Secret City, 0, 5.500000, 0, 2008, 0, 1, 0, 0
16300, Everyday Shooter, 0, 5.500000, 0, 2008, 0, 1, 0, 0
16500, Chaos Theory, 0, 2.250000, 0, 2008, 0, 1, 0, 0
16600, Trials 2: Second Edition, 0, 0.000000, 0, 2008, 0, 1, 0, 0
16710, Insecticide Part 1, 0, 1.880000, 0, 2008, 0, 1, 0, 0
16730, Legendary, 17, 3.000000, 0, 2008, 0, 1, 0, 0
16810, Sid Meier's Civilization IV: Colonization, 0, 11.880000, 0, 2008, 0, 1, 1, 0
